date	ISE1	ISE2	SP1	DAX1	FTSE1	NIKKEI1	BOVESPA1	EU1	EM	ISE3	ISE4	SP2	DAX2	FTSE2	NIKKE2	BOVESPA2	EU2	EM2
23-Nov-09	0,012533508	0,013944427	0,013523927	0,024132783	0,019629363	-0,010169798	0	0,020448651	0,007984955	0,01504021	0,016733312	0,010819142	0,019306226	0,021592299	-0,011186778	0	0,017381353	0,010380442
24-Nov-09	-0,00630611	-0,010003918	-0,00053348	-0,005560568	-0,00589917	0	0,007575003	-0,006402333	-0,004366385	-0,007567332	-0,012004702	-0,000426784	-0,004448454	-0,006489087	0	0,006438753	-0,005441983	-0,005676301
25-Nov-09	0,00055265	0,006343138	0,004494025	0,005825982	0,007634196	0,004251934	0,008873566	0,00538219	0,004211632	0,00066318	0,007611766	0,00359522	0,004660786	0,008397616	0,004677127	0,007542531	0,004574862	0,005475122
1-Dec-09	0,011903098	-0,000838954	-0,001594961	-0,004561466	-0,009853035	0,01373337	0,009218681	-0,008318025	-0,004415635	0,014283718	-0,001006745	-0,001275969	-0,003649173	-0,010838339	0,015106707	0,007835879	-0,007070321	-0,005740326
2-Dec-09	0,038612983	0,045764354	0,000342636	0,000877292	0,002857252	0,003830851	0,001006117	0,002869599	0,005985534	0,04633558	0,054917225	0,000274109	0,000701834	0,003142977	0,004213936	0,000855199	0,002439159	0,007781194
3-Dec-09	0,036468359	0,042937262	-0,008437646	-0,001961561	-0,002706667	0,037655681	-0,004381808	-7,26E-05	0,003023668	0,043762031	0,051524714	-0,006750117	-0,001569249	-0,002977334	0,041421249	-0,003724537	-6,17036E-05	0,003930768
4-Dec-09	0,008514453	0,011556349	0,00549437	0,008163663	0,001767682	0,004491949	-0,010462209	0,007764681	-7,46E-05	1,02E-02	0,013867619	0,004395496	0,00653093	0,00194445	0,004941144	-0,008892878	0,006599979	-9,69757E-05
7-Dec-09	-0,003723744	-0,011418107	-0,002471451	-0,005671256	-0,002200676	0,014364649	0,01334176	-0,003357898	0,000403137	-0,004468493	-0,013701728	-0,001977161	-0,004537005	-0,002420744	0,015801114	0,011340496	-0,002854213	0,000524078
8-Dec-09	-0,006519958	-0,008669326	-0,010304438	-0,016764488	-0,016632558	-0,002671846	-0,011494464	-0,015214504	-0,006006925	-0,00782395	-0,010403191	-0,00824355	-0,01341159	-0,018295814	-0,002939031	-0,009770294	-0,012932328	-0,007809003
9-Dec-09	-0,008229144	-0,011447394	0,003665636	-0,007187485	-0,003682751	-0,013477367	0,004169712	-0,00846942	-0,004478545	-0,009874973	-0,013736873	0,002932509	-0,005749988	-0,004051026	-0,014825104	0,003544255	-0,007199007	-0,005822109
10-Dec-09	0,008292258	0,010238217	0,005822698	0,010774209	0,007752496	-0,01428485	0,010472525	0,008986643	0,003191354	0,00995071	0,01228586	0,004658158	0,008619367	0,008527746	-0,015713335	0,008901646	0,007638647	0,00414876
11-Dec-09	-0,004204453	-4,14E-05	0,003676275	0,00824579	0,003274322	0,024542197	0,007811917	0,003094079	0,005524348	-0,005045344	-4,96384E-05	0,00294102	0,006596632	0,003601754	0,026996417	0,006640129	0,002629967	0,007181652
14-Dec-09	0,016307467	0,01066707	0,00693534	0,007954327	0,010154291	-0,000216686	0,001183125	0,008030007	0,00432518	0,01956896	0,012800484	0,005548272	0,006363462	0,01116972	-0,000238355	0,001005656	0,006825506	0,005622734
15-Dec-09	0,004990278	-8,19E-05	-0,00556247	0,001563684	-0,005565475	-0,002199201	-0,000548103	-0,001427231	-0,003226927	0,005988334	-9,82294E-05	-0,004449976	0,001250947	-0,006122023	-0,002419121	-0,000465888	-0,001213146	-0,004195005
16-Dec-09	0,007262631	0,00852825	0,001127594	0,015722357	0,006505713	0,009272117	-0,009990441	0,010294153	-0,001744163	0,008715157	0,0102339	0,000902075	0,012577886	0,007156284	0,010199329	-0,008491875	0,00875003	-0,002267412
17-Dec-09	-0,016948929	-0,022729184	-0,011880825	-0,010042756	-0,019492167	-0,00133817	-0,022906153	-0,013355087	-0,009605113	-0,020338715	-0,027275021	-0,00950466	-0,008034205	-0,021441384	-0,001471987	-0,01947023	-0,011351824	-0,012486647
18-Dec-09	0,003501244	0,002705254	0,005812939	-0,002266256	-0,003994475	-0,002142241	-0,004093774	-0,005558315	-0,003679224	0,004201493	0,003246305	0,004650351	-0,001813005	-0,004393923	-0,002356465	-0,003479708	-0,004724568	-0,004782991
21-Dec-09	0,022530184	0,019354087	0,010448907	0,016889059	0,018531052	0,00407567	-0,013095524	0,015016334	-0,003770928	0,027036221	0,023224904	0,008359126	0,013511247	0,020384157	0,004483237	-0,011131195	0,012763884	-0,004902206
22-Dec-09	0,004894702	0,00344592	0,00355724	0,002553002	0,006533202	0,018925254	0,022394312	0,007488026	0,009237022	0,005873642	0,004135104	0,002845792	0,002042402	0,007186522	0,020817779	0,019035165	0,006364822	0,012008129
23-Dec-09	-0,007211305	-0,007540691	0,002296069	0,001974271	0,00816743	0,015194209	0,002533203	0,004134724	0,007803515	-0,008653566	-0,009048829	0,001836855	0,001579417	0,008984173	0,01671363	0,002153223	0,003514515	0,01014457
24-Dec-09	0,00581665	0,01348731	0,005242394	0,007605159	0,005568563	0	0,004620241	0,001824665	0,004780622	0,00697998	0,016184772	0,004193915	0,006084127	0,006125419	0	0,003927205	0,001550965	0,006214809
25-Dec-09	0,003891123	0,005091265	0,001153372	0	0,006494488	-0,00401396	0	0	0,000340369	0,004669348	0,006109518	0,000922698	0	0,007143937	-0,004415356	0	0	0,00044248
28-Dec-09	-0,000811768	-0,001677504	0	0	0	0,013206723	0	0,003681056	0,004142079	-0,000974122	-0,002013005	0	0	0	0,014527395	0	0,003128898	0,005384703
29-Dec-09	0,00322285	0,005816643	-0,001401965	0,001436601	0	0,000360093	0,00578571	0,004186106	-0,000190542	0,00386742	0,006979972	-0,001121572	0,001149281	0	0,000396102	0,004917854	0,00355819	-0,000247705
30-Dec-09	-0,002274045	-0,004334286	0,000195328	-0,009043439	-0,007327798	-0,008649774	0,004266393	-0,00746846	0,000340849	-0,002728854	-0,005201443	0,000156262	-0,007234751	-0,008060578	-0,009514751	0,003626434	-0,006348191	0,000443104
31-Dec-09	0,022138372	0,034372174	-0,010100375	0,015138061	0,002775005	0,010221194	0,0210203	0,000783591	0,00685449	0,026566046	0,041246609	-0,0080803	0,012110449	0,003052506	0,011243313	0,017867255	0,000666052	0,008910837
4-Jan-10	0,010229371	0,014477562	0,015916069	0	0,016017643	0	0	0,016777763	0,00839901	0,012275245	0,017373074	0,012732855	0	0,017619407	0	0	0,014261099	0,010918713
5-Jan-10	0,013898022	0,024018915	0,003110806	-0,00272182	0,00402802	0,002534611	0,002780057	0,00131582	0,00806674	0,016677626	0,028822698	0,002488645	-0,002177456	0,004430822	0,002788072	0,002363048	0,001118447	0,010486762
6-Jan-10	0,007956979	0,005706348	0,000545376	0,000409408	0,001357159	0,004634515	0,006937723	0,000585708	0,00532962	0,009548375	0,006847618	0,000436301	0,000327526	0,001492875	0,005097967	0,005897065	0,000497852	0,006928506
7-Jan-10	0,007771749	0,007498474	0,003993283	-0,002483888	-0,000596923	-0,00465043	-0,00393824	-0,000359589	-0,006374655	0,009326099	0,008998169	0,003194626	-0,00198711	-0,000656615	-0,005115473	-0,003347504	-0,000305651	-0,008287052
8-Jan-10	-0,003189192	0,000835311	0,002877549	0,003027297	0,001356129	0,010862314	-0,002672088	0,003554423	0,001229253	-0,00382703	0,001002373	0,002302039	0,002421838	0,001491742	0,011948545	-0,002271275	0,00302126	0,001598029
11-Jan-10	-0,016130747	-0,006032639	0,001745232	0,000478552	0,000704461	0,007456628	0,002416559	-0,000497677	0,005447372	-0,019356896	-0,007239167	0,001396186	0,000382842	0,000774907	0,008202291	0,002054075	-0,000423025	0,007081584
12-Jan-10	-0,00454863	-0,004338703	-0,009425438	-0,016272734	-0,007139781	0	-0,005081536	-0,009893407	-0,003729203	-0,005458356	-0,005206444	-0,00754035	-0,013018187	-0,007853759	0	-0,004319306	-0,008409396	-0,004847964
13-Jan-10	0,017559249	0,021362493	0,008291384	0,003383132	-0,004593435	-0,013334968	0,004399805	-7,47E-05	-0,007263452	0,021071099	0,025634992	0,006633107	0,002706506	-0,005052779	-0,014668465	0,003739834	-6,35054E-05	-0,009442488
14-Jan-10	0,00207392	-0,002075816	0,002423567	0,004307228	0,0045025	0,015954902	-0,008331836	0,005499697	0,002312679	0,002488704	-0,002490979	0,001938854	0,003445782	0,00495275	0,017550392	-0,007082061	0,004674742	0,003006483
15-Jan-10	-0,013516994	-0,015515838	-0,010882186	-0,019033264	-0,007814822	0,006799546	-0,011860723	-0,011114664	-0,002056452	-0,016220393	-0,018619006	-0,008705749	-0,015226611	-0,008596304	0,007479501	-0,010081615	-0,009447464	-0,002673388
18-Jan-10	0,010044257	0,013494937	0,012422194	0,007220334	0,007123448	-0,011633501	0,006113663	0,005403105	0,001725396	0,012053108	0,016193924	0,009937755	0,005776267	0,007835793	-0,012796851	0,005196614	0,004592639	0,002243015
19-Jan-10	0,011097874	0,007783483	0	0,009740279	0,003397687	-0,008342332	0,00729312	0,005296237	0,002118634	0,013317449	0,00934018	0	0,007792223	0,003737456	-0,009176565	0,006199152	0,004501801	0,002754224
20-Jan-10	0,00559711	0,002293962	-0,010654438	-0,0211286	-0,016883672	-0,002546691	-0,024749831	-0,017593107	-0,009050756	0,006716532	0,002752754	-0,00852355	-0,01690288	-0,018572039	-0,00280136	-0,021037356	-0,014954141	-0,011765983
21-Jan-10	-0,003033665	-0,01301137	-0,019126605	-0,018030406	-0,015935777	0,012116266	-0,028707259	-0,013776535	-0,014855548	-0,003640398	-0,015613644	-0,015301284	-0,014424325	-0,017529355	0,013327893	-0,02440117	-0,011710055	-0,019312212
22-Jan-10	-0,023856682	-0,027452668	-0,022389806	-0,009027974	-0,006034931	-0,025898322	-0,000754774	-0,008199445	-0,012384604	-0,028628018	-0,032943202	-0,017911845	-0,007222379	-0,006638424	-0,028488154	-0,000641558	-0,006969528	-0,016099985
25-Jan-10	0,005236694	0,003951546	0,004587541	-0,011292033	-0,008084639	-0,007378995	-0,010566044	-0,007667436	-0,004143634	0,006284033	0,004741855	0,003670033	-0,009033626	-0,008893103	-0,008116895	-0,008981137	-0,006517321	-0,005386724
26-Jan-10	0,000671833	-0,008489498	-0,004212071	0,006647636	0,003150745	-0,017987842	0	0,003881709	-0,017437655	0,0008062	-0,010187398	-0,003369657	0,005318109	0,00346582	-0,019786626	0	0,003299453	-0,022668952
27-Jan-10	-0,004547723	0,000287764	0,004868323	-0,004549107	-0,011320444	-0,007114645	-0,006952874	-0,010127461	-0,007275356	-0,005457268	0,000345317	0,003894658	-0,003639286	-0,012452488	-0,00782611	-0,005909943	-0,008608342	-0,009457963
28-Jan-10	0,012852447	0,012920276	-0,011888153	-0,018397215	-0,013856946	0,01569829	0,007929139	-0,012274409	0,010577309	0,015422936	0,015504331	-0,009510522	-0,014717772	-0,015242641	0,017268119	0,006739768	-0,010433248	0,013750502
29-Jan-10	-0,002190987	-0,000908373	-0,009877767	0,012280944	0,008283224	-0,020983357	-0,002839913	0,010072536	-0,006314758	-0,002629184	-0,001090048	-0,007902214	0,009824755	0,009111546	-0,023081693	-0,002413926	0,008561656	-0,008209185
1-Feb-10	0,015891732	0,015822193	0,014165355	0,008113141	0,011288078	0,000684211	0,01773123	0,008520053	0,001816917	0,019070078	0,018986632	0,011332284	0,006490513	0,012416886	0,000752632	0,015071546	0,007242045	0,002361992
2-Feb-10	-0,006837607	-0,00318405	0,012889515	0,009711326	0,006818187	0,016142372	0,008838432	0,009226841	0,001154004	-0,008205128	-0,00382086	0,010311612	0,007769061	0,007500006	0,017756609	0,007512667	0,007842815	0,001500205
3-Feb-10	-0,001432456	0,000667055	-0,005489426	-0,006601821	-0,005732524	0,003199938	-0,000804338	-0,005941013	0,011540842	-0,001718947	0,000800466	-0,004391541	-0,005281457	-0,006305776	0,003519932	-0,000683687	-0,005049861	0,015003095
4-Feb-10	-0,029575211	-0,040104449	-0,031635816	-0,024784117	-0,021901495	-0,004657935	-0,048466862	-0,027518736	-0,019774104	-0,035490253	-0,048125339	-0,025308653	-0,019827294	-0,024091645	-0,005123729	-0,041196833	-0,023390926	-0,025706335
5-Feb-10	-0,038300784	-0,053826569	0,002892972	-0,018035461	-0,01537255	-0,029286272	-0,018485573	-0,021005008	-0,02729	-0,045960941	-0,064591883	0,002314378	-0,014428369	-0,016909805	-0,032214899	-0,015712737	-0,017854257	-0,035477
8-Feb-10	-0,030015785	-0,031003435	-0,008902849	0,009251668	0,006185262	-0,010522409	0,006194626	0,006990165	-0,003809534	-0,036018942	-0,037204122	-0,007122279	0,007401334	0,006803788	-0,01157465	0,005265432	0,00594164	-0,004952394
9-Feb-10	0,017725401	0,024150031	0,012955814	0,002441933	0,003821998	-0,001902969	0,024479016	0,002812647	0,012960538	0,021270481	0,028980037	0,010364651	0,001953546	0,004204198	-0,002093266	0,020807164	0,00239075	0,016848699
10-Feb-10	-0,00510604	-0,00277599	0,007398858	0,006907373	0,003943854	0,015909378	0,02156801	0,005973752	0,003336998	-0,006127248	-0,003331188	0,005919086	0,005525898	0,004338239	0,017500316	0,018332809	0,005077689	0,004338097
11-Feb-10	0,015960155	0,013763277	0	-0,005876669	0,005731788	0	0	0,000520113	0,0111113	0,019152186	0,016515932	0	-0,004701335	0,006304967	0	0	0,000442096	0,01444469
12-Feb-10	-0,00619301	-0,009244139	-0,002748402	-0,000643384	-0,003687892	0	-0,004152024	-0,003473171	-0,002354158	-0,007431612	-0,011092967	-0,002198722	-0,000514707	-0,004056681	0	-0,00352922	-0,002952195	-0,003060405
15-Feb-10	0,005285259	0,006210933	0,017840667	0,001945241	0,00484967	-0,007847648	0,021481974	0,002932286	0,002296293	0,006342311	0,00745312	0,014272534	0,001556193	0,005334637	-0,008632413	0,018259678	0,002492443	0,002985181
16-Feb-10	0,008033964	0,011155246	0	0,014594224	0,014714623	0,002090032	0	0,01261871	0,005947344	0,009640757	0,013386295	0	0,011675379	0,016186085	0,002299035	0	0,010725904	0,007731547
17-Feb-10	0,029039821	0,032506145	0,004228991	0,010003233	0,006178316	0,026802541	0	0,010460354	0,010310325	0,034847785	0,039007374	0,003383193	0,008002586	0,006796148	0,029482795	0	0,008891301	0,013403423
18-Feb-10	-0,015578937	-0,024484193	0,006563167	0,005661717	0,00914954	0,002796172	0,008155698	0,007058343	-0,002326162	-0,018694724	-0,029381032	0,005250534	0,004529374	0,010064494	0,003075789	0,006932343	0,005999592	-0,003024011
19-Feb-10	0,016435847	0,012866975	0,002184195	0,00730372	0,006196607	-0,020735598	-0,003529424	0,006743182	-0,008235251	0,019723016	0,01544037	0,001747356	0,005842976	0,006816268	-0,022809158	-0,00300001	0,005731705	-0,010705826
22-Feb-10	-0,013711428	-0,007825399	-0,001046374	-0,005891087	-0,001139091	0,026983641	-0,006128479	-0,002708243	0,008018818	-0,016453714	-0,009390479	-0,000837099	-0,00471287	-0,001253	0,029682005	-0,005209207	-0,002302007	0,010424463
23-Feb-10	-0,02262045	-0,032981934	-0,012176614	-0,014942926	-0,006937181	-0,0046616	-0,016145356	-0,011454109	-0,001826145	-0,02714454	-0,039578321	-0,009741291	-0,011954341	-0,007630899	-0,00512776	-0,013723553	-0,009735993	-0,002373989
24-Feb-10	-0,03476938	-0,043526856	0,009673506	0,002039293	0,00521675	-0,01491639	-0,004745921	0,003122244	-0,006394627	-0,041723256	-0,052232227	0,007738805	0,001631434	0,005738425	-0,016408029	-0,004034033	0,002653907	-0,008313015
25-Feb-10	-0,018702566	-0,020265321	-0,002083164	-0,014923347	-0,012183446	-0,009543543	0,004942549	-0,014050056	-0,006927662	-0,022443079	-0,024318385	-0,001666531	-0,011938678	-0,013401791	-0,010497897	0,004201467	-0,011942548	-0,009005961
26-Feb-10	0,019627036	0,022167027	0,001404348	0,011882495	0,014352198	0,002379872	0,005760663	0,013824601	0,007745793	0,023552443	0,026600432	0,001123478	0,009505996	0,015787418	0,002617859	0,004896564	0,011750911	0,010069531
1-Mar-10	0,029306318	0,029827052	0,010107284	0,020341986	0,009553621	0,00453541	0,010842768	0,013641532	0,011574976	0,035167582	0,035792462	0,008085827	0,016273589	0,010508983	0,004988951	0,009216353	0,011595302	0,015047469
2-Mar-10	0,005696108	0,008177214	0,002327644	0,010974804	0,014362047	0,004881862	0,008162585	0,010262272	0,00828374	0,00683533	0,009812657	0,001862115	0,008779843	0,015798252	0,005370048	0,006938197	0,008722931	0,010768862
3-Mar-10	0,00432159	0,003799038	0,000429127	0,007127584	0,008913314	0,003057392	-0,002038104	0,008006659	0,003711996	0,005185908	0,004558846	0,000343302	0,005702067	0,009804645	0,003363131	-0,001732388	0,00680566	0,004825595
4-Mar-10	-0,005009524	-0,00872609	0,003729217	-0,003885239	-0,001084952	-0,010532058	0,002569101	-0,000617057	-0,004067471	-0,006011429	-0,010471308	0,002983374	-0,003108191	-0,001193447	-0,011585264	0,002183736	-0,000524498	-0,005287712
5-Mar-10	0,022773381	0,022575537	0,0139103	0,014056986	0,013049525	0,021764786	0,015103242	0,014754495	0,010645201	0,027328057	0,027090644	0,01112824	0,011245589	0,014354478	0,023941265	0,012837756	0,012541321	0,013838761
8-Mar-10	0,01266815	0,022410944	-0,000175654	-0,00024674	0,001231428	0,020708088	-0,003958614	0,001064674	0,009756269	0,01520178	0,026893133	-0,000140523	-0,000197392	0,001354571	0,022778897	-0,003364822	0,000904973	0,01268315
9-Mar-10	-0,006335257	-0,012297362	0,001711315	0,00169702	-0,000785083	-0,001727368	0,014491643	-0,000303826	0,001288432	-0,007602308	-0,014756834	0,001369052	0,001357616	-0,000863591	-0,001900105	0,012317897	-0,000258252	0,001674962
10-Mar-10	-0,003915514	-0,002936129	0,004514325	0,008598831	0,006813215	-0,000353026	0,005775517	0,007955017	0,002852183	-0,004698617	-0,003523355	0,00361146	0,006879065	0,007494537	-0,000388329	0,004909189	0,006761764	0,003707838
11-Mar-10	-0,007161671	-0,005587472	0,00403337	-0,001363635	-0,004139321	0,009518242	-0,001344163	-0,003856762	-0,002285129	-0,008594005	-0,006704966	0,003226696	-0,001090908	-0,004553253	0,010470066	-0,001142539	-0,003278248	-0,002970668
12-Mar-10	-0,002744684	0,003557005	-0,00021737	0,002775875	0,001476488	0,008060293	-0,007814672	0,001601952	2,82E-05	-3,29E-03	0,004268406	-0,000173896	0,0022207	0,001624137	0,008866322	-0,006642471	0,001361659	3,66215E-05
15-Mar-10	-0,005021298	-0,006337363	0,000452076	-0,007013474	-0,005650891	6,70E-05	-0,004582092	-0,006702784	-0,00754002	-0,006025558	-0,007604836	0,000361661	-0,005610779	-0,00621598	7,36634E-05	-0,003894778	-0,005697366	-0,009802026
16-Mar-10	0,023990399	0,024778658	0,007749057	0,011357184	0,004726117	-0,002819266	0,013212057	0,008422483	0,006678935	0,028788479	0,02973439	0,006199246	0,009085747	0,005198729	-0,003101193	0,011230248	0,007159111	0,008682616
17-Mar-10	0,019908239	0,027046714	0,005804795	0,008885227	0,0042965	0,011616042	-0,003136078	0,005994462	0,011753411	0,023889887	0,032456057	0,004643836	0,007108182	0,00472615	0,012777646	-0,002665666	0,005095293	0,015279434
18-Mar-10	-0,014267377	-0,018503617	-0,000325895	-0,001988936	-0,000354384	-0,009536449	-0,000372974	-0,002990566	-0,000118508	-0,017120852	-0,02220434	-0,000260716	-0,001591149	-0,000389822	-0,010490094	-0,000317028	-0,002541981	-0,00015406
19-Mar-10	-0,00182161	-0,007749177	-0,005099485	-0,004982194	0,001328292	0,007482156	-0,012532107	-0,001628348	-0,001747153	-0,002185932	-0,009299012	-0,004079588	-0,003985755	0,001461121	0,008230372	-0,010652291	-0,001384096	-0,002271299
22-Mar-10	0,008486639	-0,000333173	0,00508233	0,000847123	-0,000991624	-0,004682661	0,003089847	-0,001586534	-0,00595858	0,010183967	-0,000399808	0,004065864	0,000677698	-0,001090786	-0,005150927	0,00262637	-0,001348554	-0,007746154
23-Mar-10	0,008486611	0,009199751	0,007145391	0,004959705	0,005142217	0	0,004984515	0,006135255	0,002049152	0,010183933	0,011039701	0,005716313	0,003967764	0,005656439	0	0,004236838	0,005214967	0,002663898
24-Mar-10	0,014337851	0,015642971	-0,005508385	0,003604767	0,000757609	0,003787087	-0,006854691	-0,000184603	-0,000280023	0,017205421	0,018771565	-0,004406708	0,002883814	0,00083337	0,004165796	-0,005826487	-0,000156913	-0,00036403
25-Mar-10	0,034020727	0,034281823	-0,001705629	0,015437439	0,008715149	0,001277036	-0,006858168	0,009993925	-3,32E-05	4,08E-02	0,041138188	-0,001364503	0,012349951	0,009586664	0,00140474	-0,005829443	0,008494836	-4,31783E-05
26-Mar-10	-0,007637163	-0,0025391	0,000737463	-0,002105608	-0,004304243	0,015351349	0,003515045	-0,003365283	0,004233582	-0,009164596	-0,00304692	0,00058997	-0,001684486	-0,004734667	0,016886484	0,002987788	-0,002860491	0,005503657
29-Mar-10	0,0010159	0,002987051	0,005667142	0,005995017	0,001349256	-0,000900703	0,018121718	0,001639787	0,006657004	0,00121908	0,003584461	0,004533714	0,004796014	0,001484182	-0,000990773	0,01540346	0,001393819	0,008654105
30-Mar-10	0,001520156	0,002899896	4,26E-05	-0,002341598	-0,006746929	0,010022902	0,000300217	-0,003988002	0,003322491	0,001824187	0,003479875	3,40934E-05	-0,001873278	-0,007421622	0,011025192	0,000255184	-0,003389802	0,004319238
31-Mar-10	-0,00381384	9,21E-06	-0,003278272	0,001805466	0,001286128	-0,000649026	0,005871807	-0,000537831	-0,001537399	-0,004576608	1,10487E-05	-0,002622618	0,001444373	0,001414741	-0,000713929	0,004991036	-0,000457156	-0,001998619
1-Apr-10	0,020479928	0,023256492	0,007386521	0,01323924	0,011431697	0,013831836	0,010798081	0,011916154	0,01345158	0,024575914	0,02790779	0,005909217	0,010591392	0,012574867	0,01521502	0,009178369	0,010128731	0,017487054
2-Apr-10	0,006075096	0,006670397	0,007896758	0	0,00616038	0,003700767	0,002162527	0	0,001229191	0,007290115	0,008004476	0,006317406	0	0,006776418	0,004070844	0,001838148	0	0,001597948
5-Apr-10	0,010027432	0,011553941	0	0	0	0,004703574	0	0	0,004452219	0,012032918	0,013864729	0	0	0	0,005173931	0	0	0,005787885
6-Apr-10	-0,004077191	-0,001356801	0,001682879	0,002666611	0	-0,005037669	-0,002724989	0,005250169	0,002949178	-0,004892629	-0,001628161	0,001346303	0,002133289	0	-0,005541436	-0,002316241	0,004462644	0,003833931
7-Apr-10	0,004087933	0,011301841	-0,005894051	-0,00477771	-0,003170893	0,000931112	-0,004270951	-0,003953149	0,003124776	0,00490552	0,013562209	-0,004715241	-0,003822168	-0,003487982	0,001024223	-0,003630308	-0,003360177	0,004062209
8-Apr-10	-0,003990517	-0,006800986	0,00336867	-0,008161901	-0,008610225	-0,011097557	0,013915415	-0,009357213	-0,00362746	-0,00478862	-0,008161183	0,002694936	-0,006529521	-0,009471248	-0,012207313	0,011828103	-0,007953631	-0,004715698
9-Apr-10	0,013150996	0,023087673	0,006661623	0,012538072	0,010153609	0,003230749	-0,005139604	0,013490297	0,003942423	0,015781195	0,027705208	0,005329298	0,010030458	0,01116897	0,003553824	-0,004368663	0,011466752	0,00512515
12-Apr-10	-0,006163386	-0,003594491	0,001765063	0,000158395	0,001142996	0,0042358	-0,011307511	0,002303192	-0,005179159	-0,007396063	-0,004313389	0,00141205	0,000126716	0,001257296	0,00465938	-0,009611384	0,001957713	-0,006732907
13-Apr-10	-0,01276782	-0,01621416	0,000685109	-0,003182307	-0,002755801	-0,008090837	0,002517575	-0,003337412	-0,003799375	-0,015321384	-0,019456992	0,000548087	-0,002545846	-0,003031381	-0,008899921	0,002139939	-0,0028368	-0,004939188
14-Apr-10	0,021378817	0,028145888	0,011088384	0,007605621	0,005987213	0,003905017	0,003426713	0,0061868	0,007507331	0,02565458	0,033775066	0,008870707	0,006084497	0,006585934	0,004295519	0,002912706	0,00525878	0,00975953
15-Apr-10	-0,004650074	-0,003290601	0,000842168	0,002076398	0,004939216	0,00612938	-0,007219636	0,003594524	5,08E-06	-5,58E-03	-0,003948721	0,000673734	0,001661118	0,005433138	0,006742318	-0,006136691	0,003055345	6,60711E-06
16-Apr-10	-0,014181169	-0,011798023	-0,01625795	-0,017727677	-0,014003168	-0,015339077	-0,015763662	-0,015112856	-0,012591087	-0,017017403	-0,014157628	-0,01300636	-0,014182142	-0,015403485	-0,016872985	-0,013399113	-0,012845928	-0,016368413
19-Apr-10	-0,001211584	-0,014212047	0,004511129	-0,002991089	-0,00280686	-0,017574433	-0,004663629	-0,005225307	-0,015519306	-0,001453901	-0,017054456	0,003608903	-0,002392871	-0,003087546	-0,019331876	-0,003964085	-0,004441511	-0,020175098
20-Apr-10	0,012526916	0,016708117	0,008026026	0,016382873	0,009694645	-0,00074188	0,003178826	0,012064507	0,008943	0,015032299	0,02004974	0,006420821	0,013106298	0,01066411	-0,000816068	0,002702002	0,010254831	0,0116259
21-Apr-10	-0,00741867	-0,003765961	-0,001019431	-0,00541835	-0,010480582	0,017223137	0,000980505	-0,00889712	0,002515698	-0,008902404	-0,004519153	-0,000815545	-0,00433468	-0,01152864	0,018945451	0,000833429	-0,007562552	0,003270407
22-Apr-10	-0,001926377	-0,00118032	0,002261236	-0,009945965	-0,010203185	-0,012791962	0	-0,012900104	-0,003179646	-0,002311652	-0,001416384	0,001808989	-0,007956772	-0,011223504	-0,014071158	0	-0,010965088	-0,00413354
26-Apr-10	0,012008849	0,015475997	0,002792559	0,026140574	0,015518036	0,019598292	-0,007435409	0,015972171	0,008768359	0,014410619	0,018571196	0,002234047	0,020912459	0,01706984	0,021558121	-0,006320128	0,013576345	0,011398867
27-Apr-10	-0,014084423	-0,017618884	-0,023659567	-0,027634706	-0,026486483	0,004188857	-0,034882362	-0,029021541	-0,011889142	-0,016901308	-0,021142661	-0,018927654	-0,022107765	-0,029135131	0,004607743	-0,029650008	-0,02466831	-0,015455885
28-Apr-10	-0,004895555	-0,020578676	0,006441938	-0,012278972	-0,003020529	-0,026008978	0,002177718	-0,011822851	-0,009722941	-0,005874666	-0,024694411	0,00515355	-0,009823178	-0,003322582	-0,028609876	0,00185106	-0,010049423	-0,012639823
29-Apr-10	0,013199043	0,025293045	0,012860144	0,00990584	0,005569255	0,012065368	0,019639058	0,012360258	0,002971064	0,015838852	0,030351654	0,010288115	0,007924672	0,006126181	0,013271905	0,016693199	0,010506219	0,003862383
30-Apr-10	0,004356217	0,008757443	-0,016787736	-0,001499926	-0,011547783	0	-0,00661218	-0,006068731	0,004164699	0,00522746	0,010508932	-0,013430189	-0,001199941	-0,012702561	0	-0,005620353	-0,005158421	0,005414109
3-May-10	-0,009524497	-0,017841335	0,0130352	0,005075353	-0,025939946	-0,033259031	-0,00610478	0,000863421	-0,007586866	-0,011429396	-0,021409602	0,01042816	0,004060282	-0,028533941	-0,036584934	-0,005189063	0,000733908	-0,009862926
4-May-10	-0,018303062	-0,021593711	-0,024127171	-0,026297374	0	0	-0,034097312	-0,030722352	-0,01250644	-0,021963674	-0,025912453	-0,019301737	-0,021037899	0	0	-0,028982715	-0,026113999	-0,016258372
5-May-10	-0,015818452	-0,0280919	-0,006608358	-0,008091769	-0,012871004	0	0,000693465	-0,013654444	-0,013384167	-0,018982142	-0,03371028	-0,005286686	-0,006473415	-0,014158104	0	0,000589445	-0,011606277	-0,017399417
6-May-10	-0,012077182	-0,024921713	-0,032888466	-0,008459008	-0,015260272	0	-0,02337866	-0,017706496	-0,013554059	-0,014492618	-0,029906056	-0,026310773	-0,006767206	-0,016786299	0	-0,019871861	-0,015050522	-0,017620277
